"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"IMF.FAD:ICSD(1.0.0)","GTM.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Guatemala","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","17.42398933","17.37411939","17.45189681","16.56910799","16.46887113","16.4122893","16.17708218","16.16073853","15.4515489","15.34283398","15.43849133","15.31752751","13.67275293","14.28172454","13.98168419","14.86125948","18.35441512","18.46568191","19.47991695","16.44143148","12.46220479","11.13599091","11.39826066","8.951392426","7.845433061","9.223984472","10.17721711","11.17639644","12.12957718","12.14478322","10.9972274","11.07894971","14.38806801","14.57125504","13.46449132","14.0750219","13.15911031","15.1668251","17.47058947","15.45963326","14.81125218","15.11156419","15.63354261","15.24837229","15.55528006","15.60485362","17.05955871","16.28763523","14.98285965","11.83408826","11.79782016","12.60477706","13.48788249","13.13307156","12.97245384","12.97293913","12.60933953","12.63511255","12.52661916","12.81658544"
"IMF.FAD:ICSD(1.0.0)","MEX.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Mexico","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","2.051050232","2.074068974","2.075817559","1.969316078","1.801732629","1.774773002","1.738147291","1.710590041","1.631153452","1.636640539","1.595397756","1.505283338","1.557303338","0.896839117","1.202502501","2.287719569","2.375709308","1.503437795","2.418938095","3.920509397","6.271578847","7.95965065","5.833844455","4.414378511","3.830704064","3.975256635","3.501714124","2.882050866","2.536109109","2.638900701","2.788901764","2.704652425","2.566670804","2.755565747","3.75522783","2.560278158","2.015304553","2.084167496","1.860194336","2.072732308","2.509559233","2.535612509","3.158863573","3.487114042","3.552743686","3.861043139","3.952616794","4.039906957","4.895420728","5.098851661","4.900411841","4.520774947","3.97429203","3.927783568","3.736848848","3.12990769","2.941613926","2.541727422","2.484602153","2.167188045"
"IMF.FAD:ICSD(1.0.0)","GHA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Ghana","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","17.30022758","17.37431968","17.23371842","17.32229233","17.63747584","18.09554203","18.80245366","19.20936828","19.69954797","19.35268477","22.62252213","23.44404109","11.98373584","15.35795836","20.84738498","20.28829089","16.58557848","23.62476537","17.0531093","15.52595814","14.12461843","13.32340456","11.00328272","11.54312122","12.14832212","14.41450736","13.28095753","12.4790137","14.03826884","16.18258865","17.48342218","19.57055016","14.2395036","13.2411485","14.94616733","13.39855486","15.81458112","15.48132634","14.78192193","7.655599829","22.43625181","20.14337967","12.38978448","16.33233895","19.44968124","19.22950762","21.28369594","22.77775441","23.55148213","16.67647367","11.79748165","11.96768991","16.71561576","11.1576189","10.81936716","10.40394565","11.21870061","10.7319893","12.15787488","9.985836126"
"IMF.FAD:ICSD(1.0.0)","GRD.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Grenada","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","3.243437901","3.237782005","3.168970419","3.323561747","3.220814082","2.96253487","3.787334745","2.912572104","2.18769767","6.261735213","5.93237107","9.756306303","10.5955527","9.932167014","6.839172845","7.128441417","7.653530714","7.969865012","8.186554747","8.013508743","8.962363531","8.813530125","7.029820762","7.431862917","8.614993896","7.77167762","8.95721013","9.233157169","9.286223876","10.25787322","8.878013427","7.10455308","6.478691512","8.036021453","8.23262612","10.84292195","8.343912936","8.294834548","7.274225492","5.604128844","5.156179783","4.663813996","3.828551882","4.68760586","7.581757379","6.83875332","3.286650081","2.366257041","2.455129403","2.361028738"
"IMF.FAD:ICSD(1.0.0)","ZAF.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","South Africa","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.000267497782404633","0.000286619231339036","0.0202513739772603","0.0225911575320722","0.113633068","0.119422406","0.194909347","0.180802429","0.176222788","0.0808291761054966","0.0705707715300387","0.240805663","0.216203815","0.184258011","0.184963134","0.151539026","0.00195321613725571","0.240586703","0.434287577","0.452660265","0.713041434","0.821564347","0.440908717","0.439309092","0.506423047"
"IMF.FAD:ICSD(1.0.0)","ZAF.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","South Africa","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","3.235977512","3.24649703","3.174449096","3.076561644","2.961256686","2.904912723","2.888398895","2.808025899","2.798665853","2.781823975","2.543724704","1.485438115","3.29679775","2.569080079","2.228720981","4.872532901","6.311896492","5.512380643","5.105077381","5.571077881","4.444748021","4.650913574","4.639691001","4.432561547","3.84965725","3.984925628","3.504172873","3.062080838","3.027908568","3.352642306","2.930989975","2.794299922","2.623781283","2.157548665","1.985840217","2.051183878","2.063923306","2.153738765","2.145093953","1.972593732","1.982868954","1.875494523","1.894881457","2.074544828","2.164580756","2.125144726","2.226160386","2.591272109","2.75939779","2.56373749","2.257896154","2.298835177","2.420845989","2.520617549","2.579732179","2.908068613","2.713755014","2.718625742","2.593277407","2.358937564"
"IMF.FAD:ICSD(1.0.0)","PRT.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Portugal","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.18219682","0.169964504","0.307022008","0.398983126","0.605642653","0.770716903","0.952215782","0.940822239","0.847118924","0.791135938","0.526084387","0.379331665","0.282183816","0.686904114","0.804127699","1.083002149","1.039903825","1.064983407","0.622628217","0.369896577","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","MOZ.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","8.184528406","8.365067078","8.019668653","8.17298054","8.164559632","8.368331402","8.588732522","8.017456415","7.977932351","7.758086313","8.37183398","8.372185301","8.370856082","8.372461695","8.373236451","8.366871909","8.377278313","8.375557953","8.347777123","8.408499524","8.370393246","8.264439278","8.590666298","4.616399139","8.225173745","3.816183006","6.770934968","7.998704979","5.045427903","5.194454441","6.66517443","0.59206004","1.126801881","1.337980449","1.411961596","3.510423485","3.633247107","2.947194605","3.247849565","2.964500319","7.314182412","0.0363528976250014","5.331198245","3.258329774","2.782006439","3.749195688","1.230072501","0.523760404","4.04919954","1.445477794","3.8504801","5.327953424","15.34059224","15.72257654","14.99724825","12.1825125","11.06479724","9.316636093","22.86958786","23.11535262"
"IMF.FAD:ICSD(1.0.0)","MEX.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Mexico","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.242815635","0.22487869","0.27408427","0.26552565","0.291926796","0.21328143","0.182188911","0.209890858","0.238156007","0.21706519","0.213238045","0.206863183","0.171563174","0.167804763","0.171833625","0.141773778","0.18124122","0.243564693","0.232819887","0.288409172","0.270771682","0.253623915","0.205460205","0.261253794","0.313833781","0.364569545","0.378871023","0.409042633","0.365725489","0.31242361"
"IMF.FAD:ICSD(1.0.0)","GTM.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Guatemala","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.161612576","0.195851762","0.61062869","0.742377334","0.704711891","0.669149738","0.581782608","0.234277362","0.133548506","0.114868415","0.047325546","0.0421841295353209","0.0654575249648515","0.0247093903065869","0.0247534048638697","0.0262952851210957","0.375891005","0.327366947","0.48960569","0.659123045","0.769715884","0.509664648","0.473486885","0.322857021","0.172439372","0.0483694155967185"
"IMF.FAD:ICSD(1.0.0)","CHL.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Chile","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","11.0114919","10.92609674","10.86427059","10.62505799","10.8022991","11.13453057","10.42192074","10.50271029","10.55463341","10.58054354","12.83825773","11.50982136","9.31024149","9.264800999","10.92920541","9.69169884","7.975222938","8.380949839","9.090249121","9.809571894","11.07811405","12.1780273","8.695231686","7.600702669","8.531341368","9.0998691","8.413918589","10.37217462","10.85323173","13.3694187","13.36852547","12.01608077","13.33904157","14.71659062","14.66414533","16.61994148","16.47816638","17.17077104","16.7467355","13.35693917","14.21478539","14.45046495","14.40821945","15.06034329","15.5934749","18.3618521","18.13158697","18.81823396","21.97278067","18.62219172","20.20332574","22.2528928","23.93265246","23.97794436","22.21945879","21.49053815","20.9342156","19.9894512","20.35671834","21.1273827"
"IMF.FAD:ICSD(1.0.0)","BDI.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Burundi","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","0.623979917","0.75683174","0.725687887","0.712313734","0.695380908","0.689492397","0.68921829","0.627760257","0.65494312","0.693753619","0.468604921","0.817509831","0.267468047","0.510271494","0.865877502","0.625991484","0.846598426","1.140401444","1.250791636","1.280345303","1.399045422","1.387935792","1.207596463","1.600679261","1.746164343","1.343998519","1.32043122","1.694867795","0.763117079","1.055626865","0.557092351","0.545292744","0.672762379","0.855874502","0.527805054","0.539611678","0.811352225","0.582529199","0.650635204","1.553685669","0.552058481","0.612303305","0.554336998","2.370485704","3.483056821","1.869242048","2.41466718","3.961086274","4.925239599","4.054035232","4.136479425","6.535123179","5.782836809","5.4642847","1.090418251","1.465836573","1.906465692","2.619165138","2.812185097","2.777040481"
"IMF.FAD:ICSD(1.0.0)","TJK.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.077178852","9.089566375","9.268253075","13.38143507","16.35504477","2.189436877","7.153274289","5.402717629","11.5836246","23.06756222","3.79722813","4.448684637","3.171536167","5.205464588","5.225088867","5.450655279","3.349583855","6.121199205","6.502739205","6.196320071","5.843811487","5.99651926","3.469173854","4.299328858","5.535713759","7.777788361","8.806681414","8.010695301","7.900786051","7.25810158"
"IMF.FAD:ICSD(1.0.0)","GUY.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Guyana","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","5.383561589","4.407102606","4.692930366","6.438113514","6.245496809","7.815672466","8.852073987","6.873087558","4.85174145","7.331703437","7.042900706","7.850142244","6.216155197","6.421560674","5.426530474","4.93797574","6.243832893","7.188192858","4.321077993","8.537350437","9.701884124","10.16410655","17.1762842","14.26862135","12.52475306","11.39116124","9.192124049","8.540502315","8.97894353","9.474845788","7.739473838","6.963908868","6.357789814","4.302831388","3.50988035","3.930966802","5.507750788","5.621026443","7.386193543","4.503382838","6.06715663","8.063689816","7.820745553","6.494550034","10.00923357","9.816888713","11.3652128","10.58566769","10.77877111","10.8332372"
"IMF.FAD:ICSD(1.0.0)","CHL.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Chile","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","1.800795478","1.78683007","1.776719038","1.737598751","1.766584273","1.820916683","1.704378116","1.717590222","1.726081564","1.730318897","2.099540452","1.882291021","1.522576619","1.515145328","1.787338332","1.584959198","1.304250406","1.37060213","1.48659938","1.60423582","1.811690466","1.991567964","1.42199922","1.243002401","1.395196997","1.605865623","1.969586951","1.4840158","1.758826386","1.459993004","1.292037172","1.538185256","1.633377127","1.791014063","1.918094336","1.891737687","2.292927666","2.294392861","2.462741768","2.469721644","2.273187447","2.18878619","2.126761894","1.906513816","2.057755365","2.167625224","2.327902698","2.742277344","2.70302937","3.102441427","3.016540482","3.163576655","2.923273292","2.689067525","2.717998334","2.814593721","2.642504576","2.58876885","2.416560813","2.353506792"
"IMF.FAD:ICSD(1.0.0)","COG.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Congo, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1.375594569","1.469669024","1.353114206","1.375580803","1.498038521","0","0","0","0","0","0","0","0.89727408","0.78763737","0.641843532","0.62816794","0.597481249","0.0433157622878528","0.0410339381267752","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","NER.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Niger","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0263100601352494","0.0235929510298216","0.0177374504452617","0.0155949314024112","0.0128333508208281","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","ZAF.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","South Africa","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","14.23122651","14.27748925","13.96063597","13.53014541","13.02305546","12.77526594","12.70264121","12.34917519","12.30801167","12.2339447","11.1868286","13.10513331","11.89479846","12.71694078","13.1176224","11.69040503","9.686457899","9.546361153","9.107624865","8.693354749","11.21869333","11.54681471","11.2708605","11.20328534","10.80598526","9.808098717","7.724796127","7.373109964","8.246861219","8.374634645","8.558293437","7.955594094","7.783077816","8.065459393","8.733590312","9.455757035","9.9616904","10.23447488","10.76670859","9.683625392","9.641011044","9.761236336","9.722158058","10.36491605","11.26504738","12.03245407","12.80832666","13.64160767","14.98859705","14.25800393","13.42889606","13.73040011","13.66976798","14.30789741","14.0587852","13.95277314","13.48646892","13.42279103","13.19158557","13.2548599"
